t,s
0.02557,5.0524729099518105e-05
0.02558,5.053460782267431e-05
0.02559,5.054448461507247e-05
0.0256,5.055435947784424e-05
0.02561,5.0564232412120154e-05
0.02562,5.0574103419029634e-05
0.02563,5.058397249970101e-05
0.02564,5.05938396552615e-05
0.02565,5.060370488683722e-05
0.02566,5.061356819555323e-05
0.02567,5.062342958253342e-05
0.02568,5.063328904890064e-05
0.02569,5.064314659577666e-05
0.0257,5.06530022242821e-05
0.02571,5.066285593553654e-05
0.02572,5.067270773065846e-05
0.02573,5.0682557610765227e-05
0.02574,5.069240557697315e-05
0.02575,5.070225163039745e-05
0.02576,5.0712095772152265e-05
0.02577,5.072193800335065e-05
0.02578,5.073177832510457e-05
0.02579,5.074161673852492e-05
0.0258,5.0751453244721535e-05
0.02581,5.076128784480313e-05
0.02582,5.0771120539877395e-05
0.02583,5.0780951331050935e-05
0.02584,5.079078021942925e-05
0.02585,5.080060720611683e-05
0.02586,5.081043229221704e-05
0.02587,5.08202554788322e-05
0.02588,5.083007676706359e-05
0.02589,5.083989615801139e-05
0.0259,5.0849713652774714e-05
0.02591,5.085952925245166e-05
0.02592,5.086934295813923e-05
0.02593,5.0879154770933366e-05
0.02594,5.088896469192898e-05
0.02595,5.08987727222199e-05
0.02596,5.090857886289893e-05
0.02597,5.0918383115057795e-05
0.02598,5.092818547978717e-05
0.02599,5.093798595817672e-05
0.026,5.0947784551315e-05
0.02601,5.095758126028956e-05
0.02602,5.09673760861869e-05
0.02603,5.097716903009247e-05
0.02604,5.0986960093090685e-05
0.02605,5.09967492762649e-05
0.02606,5.1006536580697456e-05
0.02607,5.1016322007469626e-05
0.02608,5.102610555766169e-05
0.02609,5.103588723235285e-05
0.0261,5.104566703262127e-05
0.02611,5.105544495954414e-05
0.02612,5.106522101419756e-05
0.02613,5.107499519765662e-05
0.02614,5.1084767510995386e-05
0.02615,5.109453795528689e-05
0.02616,5.1104306531603144e-05
0.02617,5.111407324101512e-05
0.02618,5.112383808459279e-05
0.02619,5.1133601063405096e-05
0.0262,5.1143362178519964e-05
0.02621,5.115312143100428e-05
0.02622,5.116287882192393e-05
0.02623,5.117263435234379e-05
0.02624,5.118238802332769e-05
0.02625,5.119213983593849e-05
0.02626,5.120188979123801e-05
0.02627,5.121163789028707e-05
0.02628,5.122138413414546e-05
0.02629,5.1231128523872e-05
0.0263,5.124087106052447e-05
0.02631,5.125061174515966e-05
0.02632,5.126035057883334e-05
0.02633,5.127008756260031e-05
0.02634,5.127982269751432e-05
0.02635,5.128955598462818e-05
0.02636,5.129928742499364e-05
0.02637,5.13090170196615e-05
0.02638,5.1318744769681533e-05
0.02639,5.1328470676102545e-05
0.0264,5.133819473997232e-05
0.02641,5.1347916962337666e-05
0.02642,5.135763734424441e-05
0.02643,5.136735588673735e-05
0.02644,5.137707259086035e-05
0.02645,5.138678745765622e-05
0.02646,5.1396500488166875e-05
0.02647,5.140621168343317e-05
0.02648,5.141592104449501e-05
0.02649,5.1425628572391284e-05
0.0265,5.143533426815995e-05
0.02651,5.1445038132837965e-05
0.02652,5.14547401674613e-05
0.02653,5.1464440373064946e-05
0.02654,5.1474138750682956e-05
0.02655,5.1483835301348355e-05
0.02656,5.149353002609324e-05
0.02657,5.150322292594871e-05
0.02658,5.151291400194491e-05
0.02659,5.1522603255111e-05
0.0266,5.153229068647519e-05
0.02661,5.154197629706471e-05
0.02662,5.155166008790583e-05
0.02663,5.156134206002386e-05
0.02664,5.157102221444314e-05
0.02665,5.158070055218707e-05
0.02666,5.1590377074278044e-05
0.02667,5.1600051781737556e-05
0.02668,5.1609724675586086e-05
0.02669,5.1619395756843205e-05
0.0267,5.1629065026527494e-05
0.02671,5.163873248565661e-05
0.02672,5.1648398135247234e-05
0.02673,5.165806197631511e-05
0.02674,5.166772400987503e-05
0.02675,5.1677384236940815e-05
0.02676,5.168704265852537e-05
0.02677,5.169669927564065e-05
0.02678,5.170635408929764e-05
0.02679,5.171600710050642e-05
0.0268,5.172565831027607e-05
0.02681,5.173530771961481e-05
0.02682,5.174495532952984e-05
0.02683,5.175460114102746e-05
0.02684,5.176424515511304e-05
0.02685,5.177388737279099e-05
0.02686,5.178352779506481e-05
0.02687,5.179316642293703e-05
0.02688,5.1802803257409294e-05
0.02689,5.181243829948228e-05
0.0269,5.182207155015574e-05
0.02691,5.18317030104285e-05
0.02692,5.184133268129848e-05
0.02693,5.185096056376264e-05
0.02694,5.1860586658817034e-05
0.02695,5.187021096745678e-05
0.02696,5.18798334906761e-05
0.02697,5.188945422946825e-05
0.02698,5.1899073184825596e-05
0.02699,5.1908690357739574e-05
0.027,5.191830574920072e-05
0.02701,5.1927919360198626e-05
0.02702,5.193753119172198e-05
0.02703,5.194714124475856e-05
0.02704,5.195674952029524e-05
0.02705,5.196635601931794e-05
0.02706,5.1975960742811725e-05
0.02707,5.198556369176069e-05
0.02708,5.199516486714809e-05
0.02709,5.2004764269956206e-05
0.0271,5.2014361901166445e-05
0.02711,5.2023957761759326e-05
0.02712,5.203355185271443e-05
0.02713,5.2043144175010455e-05
0.02714,5.205273472962518e-05
0.02715,5.206232351753549e-05
0.02716,5.207191053971741e-05
0.02717,5.2081495797145985e-05
0.02718,5.2091079290795446e-05
0.02719,5.210066102163908e-05
0.0272,5.211024099064927e-05
0.02721,5.211981919879756e-05
0.02722,5.212939564705454e-05
0.02723,5.2138970336389954e-05
0.02724,5.2148543267772636e-05
0.02725,5.215811444217053e-05
0.02726,5.2167683860550684e-05
0.02727,5.2177251523879285e-05
0.02728,5.218681743312161e-05
0.02729,5.219638158924206e-05
0.0273,5.220594399320417e-05
0.02731,5.221550464597057e-05
0.02732,5.2225063548503e-05
0.02733,5.223462070176234e-05
0.02734,5.2244176106708606e-05
0.02735,5.22537297643009e-05
0.02736,5.226328167549745e-05
0.02737,5.227283184125565e-05
0.02738,5.2282380262531985e-05
0.02739,5.229192694028206e-05
0.0274,5.230147187546063e-05
0.02741,5.2311015069021566e-05
0.02742,5.2320556521917885e-05
0.02743,5.2330096235101724e-05
0.02744,5.2339634209524336e-05
0.02745,5.234917044613614e-05
0.02746,5.235870494588665e-05
0.02747,5.2368237709724575e-05
0.02748,5.237776873859769e-05
0.02749,5.2387298033452957e-05
0.0275,5.239682559523647e-05
0.02751,5.240635142489344e-05
0.02752,5.2415875523368227e-05
0.02753,5.242539789160436e-05
0.02754,5.243491853054449e-05
0.02755,5.2444437441130405e-05
0.02756,5.2453954624303056e-05
0.02757,5.2463470081002514e-05
0.02758,5.2472983812168045e-05
0.02759,5.2482495818738005e-05
0.0276,5.2492006101649945e-05
0.02761,5.250151466184054e-05
0.02762,5.251102150024565e-05
0.02763,5.2520526617800235e-05
0.02764,5.253003001543846e-05
0.02765,5.253953169409362e-05
0.02766,5.254903165469818e-05
0.02767,5.2558529898183737e-05
0.02768,5.2568026425481075e-05
0.02769,5.257752123752012e-05
0.0277,5.2587014335229974e-05
0.02771,5.2596505719538873e-05
0.02772,5.260599539137424e-05
0.02773,5.261548335166266e-05
0.02774,5.262496960132987e-05
0.02775,5.2634454141300796e-05
0.02776,5.26439369724995e-05
0.02777,5.265341809584922e-05
0.02778,5.266289751227238e-05
0.02779,5.2672375222690565e-05
0.0278,5.268185122802453e-05
0.02781,5.2691325529194205e-05
0.02782,5.2700798127118676e-05
0.02783,5.271026902271623e-05
0.02784,5.2719738216904314e-05
0.02785,5.2729205710599545e-05
0.02786,5.273867150471774e-05
0.02787,5.274813560017386e-05
0.02788,5.2757597997882085e-05
0.02789,5.276705869875575e-05
0.0279,5.277651770370737e-05
0.02791,5.278597501364866e-05
0.02792,5.27954306294905e-05
0.02793,5.280488455214296e-05
0.02794,5.281433678251531e-05
0.02795,5.282378732151597e-05
0.02796,5.28332361700526e-05
0.02797,5.2842683329032e-05
0.02798,5.28521287993602e-05
0.02799,5.286157258194238e-05
0.028,5.287101467768294e-05
0.02801,5.288045508748548e-05
0.02802,5.288989381225274e-05
0.02803,5.289933085288673e-05
0.02804,5.290876621028859e-05
0.02805,5.291819988535872e-05
0.02806,5.2927631878996646e-05
0.02807,5.2937062192101144e-05
0.02808,5.294649082557019e-05
0.02809,5.295591778030092e-05
0.0281,5.29653430571897e-05
0.02811,5.297476665713211e-05
0.02812,5.298418858102291e-05
0.02813,5.299360882975608e-05
0.02814,5.3003027404224784e-05
0.02815,5.3012444305321436e-05
0.02816,5.30218595339376e-05
0.02817,5.3031273090964096e-05
0.02818,5.304068497729093e-05
0.02819,5.305009519380731e-05
0.0282,5.3059503741401695e-05
0.02821,5.306891062096173e-05
0.02822,5.307831583337423e-05
0.02823,5.308771937952533e-05
0.02824,5.309712126030028e-05
0.02825,5.31065214765836e-05
0.02826,5.311592002925901e-05
0.02827,5.312531691920944e-05
0.02828,5.3134712147317065e-05
0.02829,5.314410571446326e-05
0.0283,5.3153497621528616e-05
0.02831,5.316288786939298e-05
0.02832,5.317227645893539e-05
0.02833,5.31816633910341e-05
0.02834,5.3191048666566626e-05
0.02835,5.32004322864097e-05
0.02836,5.320981425143923e-05
0.02837,5.321919456253043e-05
0.02838,5.322857322055769e-05
0.02839,5.3237950226394645e-05
0.0284,5.324732558091417e-05
0.02841,5.325669928498835e-05
0.02842,5.326607133948853e-05
0.02843,5.3275441745285276e-05
0.02844,5.3284810503248365e-05
0.02845,5.3294177614246846e-05
0.02846,5.3303543079149e-05
0.02847,5.3312906898822316e-05
0.02848,5.332226907413354e-05
0.02849,5.333162960594868e-05
0.0285,5.334098849513293e-05
0.02851,5.335034574255078e-05
0.02852,5.335970134906594e-05
0.02853,5.336905531554135e-05
0.02854,5.337840764283921e-05
0.02855,5.338775833182096e-05
0.02856,5.339710738334729e-05
0.02857,5.340645479827811e-05
0.02858,5.3415800577472645e-05
0.02859,5.342514472178928e-05
0.0286,5.3434487232085716e-05
0.02861,5.344382810921889e-05
0.02862,5.345316735404496e-05
0.02863,5.346250496741937e-05
0.02864,5.347184095019679e-05
0.02865,5.348117530323119e-05
0.02866,5.3490508027375747e-05
0.02867,5.34998391234829e-05
0.02868,5.350916859240437e-05
0.02869,5.3518496434991115e-05
0.0287,5.352782265209337e-05
0.02871,5.35371472445606e-05
0.02872,5.354647021324155e-05
0.02873,5.355579155898424e-05
0.02874,5.3565111282635924e-05
0.02875,5.357442938504314e-05
0.02876,5.358374586705166e-05
0.02877,5.359306072950657e-05
0.02878,5.360237397325217e-05
0.02879,5.361168559913206e-05
0.0288,5.362099560798911e-05
0.02881,5.363030400066543e-05
0.02882,5.363961077800241e-05
0.02883,5.3648915940840737e-05
0.02884,5.3658219490020336e-05
0.02885,5.366752142638041e-05
0.02886,5.3676821750759465e-05
0.02887,5.368612046399522e-05
0.02888,5.369541756692474e-05
0.02889,5.37047130603843e-05
0.0289,5.3714006945209505e-05
0.02891,5.37232992222352e-05
0.02892,5.373258989229553e-05
0.02893,5.374187895622392e-05
0.02894,5.375116641485305e-05
0.02895,5.3760452269014896e-05
0.02896,5.376973651954073e-05
0.02897,5.377901916726108e-05
0.02898,5.378830021300578e-05
0.02899,5.379757965760393e-05
0.029,5.380685750188393e-05
0.02901,5.381613374667345e-05
0.02902,5.3825408392799484e-05
0.02903,5.383468144108825e-05
0.02904,5.38439528923653e-05
0.02905,5.3853222747455484e-05
0.02906,5.386249100718291e-05
0.02907,5.387175767237098e-05
0.02908,5.388102274384242e-05
0.02909,5.389028622241923e-05
0.0291,5.3899548108922676e-05
0.02911,5.390880840417337e-05
0.02912,5.391806710899118e-05
0.02913,5.392732422419528e-05
0.02914,5.3936579750604145e-05
0.02915,5.3945833689035564e-05
0.02916,5.395508604030659e-05
0.02917,5.3964336805233605e-05
0.02918,5.397358598463227e-05
0.02919,5.3982833579317564e-05
0.0292,5.399207959010376e-05
0.02921,5.400132401780442e-05
0.02922,5.4010566863232454e-05
0.02923,5.401980812720003e-05
0.02924,5.402904781051864e-05
0.02925,5.403828591399909e-05
0.02926,5.404752243845147e-05
0.02927,5.40567573846852e-05
0.02928,5.4065990753509003e-05
0.02929,5.4075222545730894e-05
0.0293,5.408445276215824e-05
0.02931,5.4093681403597675e-05
0.02932,5.410290847085517e-05
0.02933,5.411213396473599e-05
0.02934,5.412135788604473e-05
0.02935,5.413058023558531e-05
0.02936,5.413980101416094e-05
0.02937,5.4149020222574164e-05
0.02938,5.415823786162681e-05
0.02939,5.4167453932120074e-05
0.0294,5.417666843485444e-05
0.02941,5.4185881370629715e-05
0.02942,5.419509274024503e-05
0.02943,5.4204302544498824e-05
0.02944,5.421351078418889e-05
0.02945,5.42227174601123e-05
0.02946,5.423192257306549e-05
0.02947,5.42411261238442e-05
0.02948,5.425032811324348e-05
0.02949,5.4259528542057746e-05
0.0295,5.426872741108069e-05
0.02951,5.4277924721105396e-05
0.02952,5.4287120472924216e-05
0.02953,5.429631466732885e-05
0.02954,5.430550730511034e-05
0.02955,5.4314698387059056e-05
0.02956,5.4323887913964686e-05
0.02957,5.4333075886616255e-05
0.02958,5.4342262305802136e-05
0.02959,5.435144717231002e-05
0.0296,5.436063048692693e-05
0.02961,5.4369812250439225e-05
0.02962,5.437899246363263e-05
0.02963,5.438817112729217e-05
0.02964,5.439734824220222e-05
0.02965,5.440652380914649e-05
0.02966,5.441569782890803e-05
0.02967,5.442487030226924e-05
0.02968,5.443404123001187e-05
0.02969,5.4443210612916966e-05
0.0297,5.445237845176496e-05
0.02971,5.4461544747335625e-05
0.02972,5.4470709500408036e-05
0.02973,5.447987271176068e-05
0.02974,5.4489034382171324e-05
0.02975,5.449819451241711e-05
0.02976,5.4507353103274544e-05
0.02977,5.451651015551946e-05
0.02978,5.4525665669927035e-05
0.02979,5.45348196472718e-05
0.0298,5.4543972088327635e-05
0.02981,5.4553122993867794e-05
0.02982,5.4562272364664856e-05
0.02983,5.457142020149075e-05
0.02984,5.458056650511677e-05
0.02985,5.458971127631358e-05
0.02986,5.459885451585117e-05
0.02987,5.460799622449888e-05
0.02988,5.461713640302544e-05
0.02989,5.4626275052198914e-05
0.0299,5.4635412172786734e-05
0.02991,5.464454776555567e-05
0.02992,5.465368183127188e-05
0.02993,5.4662814370700865e-05
0.02994,5.4671945384607484e-05
0.02995,5.4681074873755966e-05
0.02996,5.4690202838909914e-05
0.02997,5.4699329280832255e-05
0.02998,5.4708454200285305e-05
0.02999,5.4717577598030756e-05
